id,path,label
5e29b2135807b852d9e01c7e,./train/5e29b2135807b852d9e01c7e.wav,1
5e29b2345807b852d9e01c7f,./train/5e29b2345807b852d9e01c7f.wav,1
5e29b2545807b852d9e01c80,./train/5e29b2545807b852d9e01c80.wav,1
5e29b2805807b852d9e01c81,./train/5e29b2805807b852d9e01c81.wav,1
5e29b2ac5807b852d9e01c85,./train/5e29b2ac5807b852d9e01c85.wav,1
5e29b2d15807b852d9e01c8c,./train/5e29b2d15807b852d9e01c8c.wav,5
5e29b2f95807b852d9e01c93,./train/5e29b2f95807b852d9e01c93.wav,5
5e29b3375807b852d9e01c9b,./train/5e29b3375807b852d9e01c9b.wav,1
5e29b37c5807b852d9e01ca7,./train/5e29b37c5807b852d9e01ca7.wav,4
5e29b3a75807b852d9e01cae,./train/5e29b3a75807b852d9e01cae.wav,5
5e29b4575807b852d9e01ccd,./train/5e29b4575807b852d9e01ccd.wav,5
5e29b5525807b852d9e01cf7,./train/5e29b5525807b852d9e01cf7.wav,5
5e29b5675807b852d9e01cfb,./train/5e29b5675807b852d9e01cfb.wav,5
5e29b5815807b852d9e01cff,./train/5e29b5815807b852d9e01cff.wav,5
5e29b5bc5807b852d9e01d06,./train/5e29b5bc5807b852d9e01d06.wav,5
5e2ac3d55807b852d9e01fd6,./train/5e2ac3d55807b852d9e01fd6.wav,1
5e2ac52c5807b852d9e01fe4,./train/5e2ac52c5807b852d9e01fe4.wav,1
5e2ac5585807b852d9e01fe7,./train/5e2ac5585807b852d9e01fe7.wav,1
5e2ac6f85807b852d9e01ffe,./train/5e2ac6f85807b852d9e01ffe.wav,4
5e2ac82c5807b852d9e0200a,./train/5e2ac82c5807b852d9e0200a.wav,5
5e2ac96c5807b852d9e02016,./train/5e2ac96c5807b852d9e02016.wav,5
5e2acaeb5807b852d9e02036,./train/5e2acaeb5807b852d9e02036.wav,1
5e2ace275807b852d9e02073,./train/5e2ace275807b852d9e02073.wav,5
5e2ad24b5807b852d9e020ae,./train/5e2ad24b5807b852d9e020ae.wav,5
5e2ad24d5807b852d9e020af,./train/5e2ad24d5807b852d9e020af.wav,2
5e2ad2945807b852d9e020b9,./train/5e2ad2945807b852d9e020b9.wav,2
5e2ad2c45807b852d9e020bf,./train/5e2ad2c45807b852d9e020bf.wav,1
5e2ad2d85807b852d9e020c1,./train/5e2ad2d85807b852d9e020c1.wav,1
5e2ad33a5807b852d9e020c9,./train/5e2ad33a5807b852d9e020c9.wav,1
5e2ad4885807b852d9e020e1,./train/5e2ad4885807b852d9e020e1.wav,5
5e2ad4a95807b852d9e020e2,./train/5e2ad4a95807b852d9e020e2.wav,5
5e2ad5155807b852d9e020e8,./train/5e2ad5155807b852d9e020e8.wav,5
5e2ad52a5807b852d9e020e9,./train/5e2ad52a5807b852d9e020e9.wav,5
5e2ad6375807b852d9e020f8,./train/5e2ad6375807b852d9e020f8.wav,1
5e2ad6e45807b852d9e02100,./train/5e2ad6e45807b852d9e02100.wav,1
5e2ad7bd5807b852d9e0210b,./train/5e2ad7bd5807b852d9e0210b.wav,1
5e2ad8e65807b852d9e02119,./train/5e2ad8e65807b852d9e02119.wav,2
5e2ad9045807b852d9e0211a,./train/5e2ad9045807b852d9e0211a.wav,2
5e2ad94a5807b852d9e0211d,./train/5e2ad94a5807b852d9e0211d.wav,2
5e2adcf75807b852d9e0214e,./train/5e2adcf75807b852d9e0214e.wav,1
5e2add325807b852d9e02153,./train/5e2add325807b852d9e02153.wav,1
5e2add315807b852d9e02152,./train/5e2add315807b852d9e02152.wav,5
5e2add6e5807b852d9e02156,./train/5e2add6e5807b852d9e02156.wav,5
5e2ade005807b852d9e0215c,./train/5e2ade005807b852d9e0215c.wav,1
5e2adeb05807b852d9e02160,./train/5e2adeb05807b852d9e02160.wav,5
5e2adef55807b852d9e02162,./train/5e2adef55807b852d9e02162.wav,5
5e2ae57e5807b852d9e0216f,./train/5e2ae57e5807b852d9e0216f.wav,1
5e2ae59c5807b852d9e02170,./train/5e2ae59c5807b852d9e02170.wav,1
5e2ae5bb5807b852d9e02171,./train/5e2ae5bb5807b852d9e02171.wav,1
5e2ae7695807b852d9e02184,./train/5e2ae7695807b852d9e02184.wav,4
5e2ae7bd5807b852d9e02188,./train/5e2ae7bd5807b852d9e02188.wav,5
5e2ae8045807b852d9e0218b,./train/5e2ae8045807b852d9e0218b.wav,4
5e2ae8455807b852d9e0218e,./train/5e2ae8455807b852d9e0218e.wav,4
5e2ae95e5807b852d9e02193,./train/5e2ae95e5807b852d9e02193.wav,5
5e2ae97f5807b852d9e02194,./train/5e2ae97f5807b852d9e02194.wav,5
5e2ae9b45807b852d9e02196,./train/5e2ae9b45807b852d9e02196.wav,5
5e2aec565807b852d9e021c3,./train/5e2aec565807b852d9e021c3.wav,1
5e2aec735807b852d9e021c4,./train/5e2aec735807b852d9e021c4.wav,1
5e2aec8c5807b852d9e021c5,./train/5e2aec8c5807b852d9e021c5.wav,0
5e2aecae5807b852d9e021c6,./train/5e2aecae5807b852d9e021c6.wav,1
5e2aeccc5807b852d9e021c7,./train/5e2aeccc5807b852d9e021c7.wav,1
5e2aedb45807b852d9e021cf,./train/5e2aedb45807b852d9e021cf.wav,1
5e2aeded5807b852d9e021d0,./train/5e2aeded5807b852d9e021d0.wav,1
5e2aee085807b852d9e021d1,./train/5e2aee085807b852d9e021d1.wav,5
5e2aeec25807b852d9e021d8,./train/5e2aeec25807b852d9e021d8.wav,5
5e2aeee65807b852d9e021d9,./train/5e2aeee65807b852d9e021d9.wav,5
5e2b221a5807b852d9e02239,./train/5e2b221a5807b852d9e02239.wav,4
5e2b22545807b852d9e0223a,./train/5e2b22545807b852d9e0223a.wav,2
5e2b71b05807b852d9e0225b,./train/5e2b71b05807b852d9e0225b.wav,1
5e2b71d35807b852d9e0225c,./train/5e2b71d35807b852d9e0225c.wav,1
5e2b85635807b852d9e02292,./train/5e2b85635807b852d9e02292.wav,1
5e2bf1605807b852d9e0239f,./train/5e2bf1605807b852d9e0239f.wav,5
5e2bf1735807b852d9e023a1,./train/5e2bf1735807b852d9e023a1.wav,5
5e2bf1795807b852d9e023a2,./train/5e2bf1795807b852d9e023a2.wav,1
5e2bf19c5807b852d9e023a4,./train/5e2bf19c5807b852d9e023a4.wav,5
5e2bf2ef5807b852d9e023ba,./train/5e2bf2ef5807b852d9e023ba.wav,1
5e2bf3225807b852d9e023be,./train/5e2bf3225807b852d9e023be.wav,1
5e2bf3395807b852d9e023c0,./train/5e2bf3395807b852d9e023c0.wav,1
5e2bf3985807b852d9e023c5,./train/5e2bf3985807b852d9e023c5.wav,1
5e2bf3bc5807b852d9e023c8,./train/5e2bf3bc5807b852d9e023c8.wav,1
5e2bf45e5807b852d9e023d6,./train/5e2bf45e5807b852d9e023d6.wav,1
5e2bf4ec5807b852d9e023df,./train/5e2bf4ec5807b852d9e023df.wav,1
5e2bf5665807b852d9e023e7,./train/5e2bf5665807b852d9e023e7.wav,0
5e2bf5e25807b852d9e023f0,./train/5e2bf5e25807b852d9e023f0.wav,3
5e2bf5f25807b852d9e023f1,./train/5e2bf5f25807b852d9e023f1.wav,3
5e2bf6105807b852d9e023f3,./train/5e2bf6105807b852d9e023f3.wav,4
5e2bf6235807b852d9e023f4,./train/5e2bf6235807b852d9e023f4.wav,3
5e2bf6415807b852d9e023f5,./train/5e2bf6415807b852d9e023f5.wav,4
5e2bf69a5807b852d9e023f9,./train/5e2bf69a5807b852d9e023f9.wav,2
5e2bf6af5807b852d9e023fa,./train/5e2bf6af5807b852d9e023fa.wav,2
5e2bf6d25807b852d9e023fc,./train/5e2bf6d25807b852d9e023fc.wav,2
5e2c01365807b852d9e02418,./train/5e2c01365807b852d9e02418.wav,5
5e2c01465807b852d9e02419,./train/5e2c01465807b852d9e02419.wav,5
5e2c01795807b852d9e0241b,./train/5e2c01795807b852d9e0241b.wav,5
5e2c018e5807b852d9e0241c,./train/5e2c018e5807b852d9e0241c.wav,5
5e2c02e25807b852d9e02426,./train/5e2c02e25807b852d9e02426.wav,1
5e2c02f85807b852d9e02427,./train/5e2c02f85807b852d9e02427.wav,1
5e2c031c5807b852d9e02428,./train/5e2c031c5807b852d9e02428.wav,1
5e2c03f65807b852d9e0242c,./train/5e2c03f65807b852d9e0242c.wav,1
5e2c048d5807b852d9e02431,./train/5e2c048d5807b852d9e02431.wav,1
5e2c06045807b852d9e0243e,./train/5e2c06045807b852d9e0243e.wav,6
5e2c067c5807b852d9e02441,./train/5e2c067c5807b852d9e02441.wav,3
5e2c07c15807b852d9e02447,./train/5e2c07c15807b852d9e02447.wav,1
5e2c07ed5807b852d9e02448,./train/5e2c07ed5807b852d9e02448.wav,1
5e2c08245807b852d9e02449,./train/5e2c08245807b852d9e02449.wav,1
5e2c085f5807b852d9e0244a,./train/5e2c085f5807b852d9e0244a.wav,1
5e2c095b5807b852d9e02450,./train/5e2c095b5807b852d9e02450.wav,5
5e2c0a795807b852d9e02459,./train/5e2c0a795807b852d9e02459.wav,5
5e2cdbfb5807b852d9e024e0,./train/5e2cdbfb5807b852d9e024e0.wav,1
5e2d20a85807b852d9e02509,./train/5e2d20a85807b852d9e02509.wav,2
5e2d20bb5807b852d9e0250a,./train/5e2d20bb5807b852d9e0250a.wav,2
5e2d20d65807b852d9e0250b,./train/5e2d20d65807b852d9e0250b.wav,1
5e2d20e65807b852d9e0250c,./train/5e2d20e65807b852d9e0250c.wav,2
5e2d20f85807b852d9e0250d,./train/5e2d20f85807b852d9e0250d.wav,4
5e2d215b5807b852d9e02513,./train/5e2d215b5807b852d9e02513.wav,3
5e2d216a5807b852d9e02514,./train/5e2d216a5807b852d9e02514.wav,4
5e2d217b5807b852d9e02515,./train/5e2d217b5807b852d9e02515.wav,5
5e2d22095807b852d9e0251b,./train/5e2d22095807b852d9e0251b.wav,1
5e2d22205807b852d9e0251d,./train/5e2d22205807b852d9e0251d.wav,1
5e2d22335807b852d9e0251e,./train/5e2d22335807b852d9e0251e.wav,1
5e2d22a05807b852d9e02523,./train/5e2d22a05807b852d9e02523.wav,1
5e2d22c05807b852d9e02528,./train/5e2d22c05807b852d9e02528.wav,4
5e2d22d65807b852d9e0252a,./train/5e2d22d65807b852d9e0252a.wav,5
5e2d22e75807b852d9e0252b,./train/5e2d22e75807b852d9e0252b.wav,5
5e2d236c5807b852d9e02539,./train/5e2d236c5807b852d9e02539.wav,3
5e2d23ff5807b852d9e02542,./train/5e2d23ff5807b852d9e02542.wav,5
5e2d24615807b852d9e02548,./train/5e2d24615807b852d9e02548.wav,5
5e2d24745807b852d9e02549,./train/5e2d24745807b852d9e02549.wav,5
5e2d24995807b852d9e0254b,./train/5e2d24995807b852d9e0254b.wav,5
5e2d24f35807b852d9e02550,./train/5e2d24f35807b852d9e02550.wav,5
5e2d25245807b852d9e02555,./train/5e2d25245807b852d9e02555.wav,5
5e2d25475807b852d9e02557,./train/5e2d25475807b852d9e02557.wav,5
5e2d259c5807b852d9e0255b,./train/5e2d259c5807b852d9e0255b.wav,1
5e2d25a85807b852d9e0255c,./train/5e2d25a85807b852d9e0255c.wav,1
5e2d25cb5807b852d9e0255e,./train/5e2d25cb5807b852d9e0255e.wav,1
5e2d26565807b852d9e02565,./train/5e2d26565807b852d9e02565.wav,5
5e2d26865807b852d9e02568,./train/5e2d26865807b852d9e02568.wav,5
5e2d40425807b852d9e02578,./train/5e2d40425807b852d9e02578.wav,5
5e2d40995807b852d9e0257c,./train/5e2d40995807b852d9e0257c.wav,5
5e2d40cb5807b852d9e0257e,./train/5e2d40cb5807b852d9e0257e.wav,5
5e2dc84e5807b852d9e0272c,./train/5e2dc84e5807b852d9e0272c.wav,2
5e2dc8855807b852d9e0272e,./train/5e2dc8855807b852d9e0272e.wav,2
5e2dc8f25807b852d9e02731,./train/5e2dc8f25807b852d9e02731.wav,1
5e2dc9255807b852d9e02732,./train/5e2dc9255807b852d9e02732.wav,4
5e2dcb7d5807b852d9e0274e,./train/5e2dcb7d5807b852d9e0274e.wav,1
5e2dcb9f5807b852d9e0274f,./train/5e2dcb9f5807b852d9e0274f.wav,4
5e2dcbbc5807b852d9e02750,./train/5e2dcbbc5807b852d9e02750.wav,1
5e2dcc405807b852d9e02754,./train/5e2dcc405807b852d9e02754.wav,5
5e2dcc5e5807b852d9e02755,./train/5e2dcc5e5807b852d9e02755.wav,5
5e2dccb95807b852d9e02757,./train/5e2dccb95807b852d9e02757.wav,5
5e2dcd7d5807b852d9e0275d,./train/5e2dcd7d5807b852d9e0275d.wav,2
5e2dcda05807b852d9e0275e,./train/5e2dcda05807b852d9e0275e.wav,2
5e2dcdb45807b852d9e0275f,./train/5e2dcdb45807b852d9e0275f.wav,6
5e2dcdf05807b852d9e02762,./train/5e2dcdf05807b852d9e02762.wav,1
5e2dd08c5807b852d9e02768,./train/5e2dd08c5807b852d9e02768.wav,5
5e2dd0c05807b852d9e02769,./train/5e2dd0c05807b852d9e02769.wav,5
5e2dd11c5807b852d9e0276c,./train/5e2dd11c5807b852d9e0276c.wav,5
5e2dd1c85807b852d9e02771,./train/5e2dd1c85807b852d9e02771.wav,3
5e2dd1e65807b852d9e02772,./train/5e2dd1e65807b852d9e02772.wav,3
5e2dd21a5807b852d9e02774,./train/5e2dd21a5807b852d9e02774.wav,5
5e2dd2375807b852d9e02775,./train/5e2dd2375807b852d9e02775.wav,0
5e2e3fa95807b852d9e0278c,./train/5e2e3fa95807b852d9e0278c.wav,1
5e2e3fc75807b852d9e0278d,./train/5e2e3fc75807b852d9e0278d.wav,5
5e2e3fe15807b852d9e0278e,./train/5e2e3fe15807b852d9e0278e.wav,5
5e2e40a65807b852d9e02797,./train/5e2e40a65807b852d9e02797.wav,1
5e2e40de5807b852d9e02798,./train/5e2e40de5807b852d9e02798.wav,1
5e2e41015807b852d9e02799,./train/5e2e41015807b852d9e02799.wav,1
5e2e41175807b852d9e0279a,./train/5e2e41175807b852d9e0279a.wav,5
5e2d414b5807b852d9e02583,./train/5e2d414b5807b852d9e02583.wav,1
5e2d41825807b852d9e02586,./train/5e2d41825807b852d9e02586.wav,1
5e2d419b5807b852d9e02587,./train/5e2d419b5807b852d9e02587.wav,1
5e2d41b05807b852d9e02588,./train/5e2d41b05807b852d9e02588.wav,5
5e2d420b5807b852d9e0258c,./train/5e2d420b5807b852d9e0258c.wav,5
5e2d421d5807b852d9e0258d,./train/5e2d421d5807b852d9e0258d.wav,5
5e2d42345807b852d9e0258e,./train/5e2d42345807b852d9e0258e.wav,5
5e2d42505807b852d9e02590,./train/5e2d42505807b852d9e02590.wav,5
5e2d42635807b852d9e02591,./train/5e2d42635807b852d9e02591.wav,5
5e2d42e05807b852d9e02595,./train/5e2d42e05807b852d9e02595.wav,5
5e2d42fd5807b852d9e02597,./train/5e2d42fd5807b852d9e02597.wav,5
5e2d43125807b852d9e02598,./train/5e2d43125807b852d9e02598.wav,5
5e2d43285807b852d9e02599,./train/5e2d43285807b852d9e02599.wav,5
5e2d7ac35807b852d9e025bf,./train/5e2d7ac35807b852d9e025bf.wav,5
5e2d7af15807b852d9e025c0,./train/5e2d7af15807b852d9e025c0.wav,5
5e2d7b065807b852d9e025c1,./train/5e2d7b065807b852d9e025c1.wav,5
5e2d7b215807b852d9e025c2,./train/5e2d7b215807b852d9e025c2.wav,5
5e2d7c1b5807b852d9e025c7,./train/5e2d7c1b5807b852d9e025c7.wav,1
5e2d7c2b5807b852d9e025c8,./train/5e2d7c2b5807b852d9e025c8.wav,1
5e2d7c3c5807b852d9e025c9,./train/5e2d7c3c5807b852d9e025c9.wav,1
5e2d7c5d5807b852d9e025ca,./train/5e2d7c5d5807b852d9e025ca.wav,1
5e2d7c755807b852d9e025cb,./train/5e2d7c755807b852d9e025cb.wav,1
5e2d7d085807b852d9e025cf,./train/5e2d7d085807b852d9e025cf.wav,5
5e2d7d385807b852d9e025d1,./train/5e2d7d385807b852d9e025d1.wav,5
5e2d7d555807b852d9e025d2,./train/5e2d7d555807b852d9e025d2.wav,5
5e2d7d695807b852d9e025d3,./train/5e2d7d695807b852d9e025d3.wav,5
5e2d83045807b852d9e025fa,./train/5e2d83045807b852d9e025fa.wav,5
5e2d8be85807b852d9e02644,./train/5e2d8be85807b852d9e02644.wav,5
5e2d8c945807b852d9e0264a,./train/5e2d8c945807b852d9e0264a.wav,5
5e2d8cac5807b852d9e0264b,./train/5e2d8cac5807b852d9e0264b.wav,5
5e2d8cbf5807b852d9e0264c,./train/5e2d8cbf5807b852d9e0264c.wav,4
5e2d8ccf5807b852d9e0264d,./train/5e2d8ccf5807b852d9e0264d.wav,1
5e2d8cdf5807b852d9e0264e,./train/5e2d8cdf5807b852d9e0264e.wav,1
5e2d8d535807b852d9e02652,./train/5e2d8d535807b852d9e02652.wav,1
5e2d8d665807b852d9e02653,./train/5e2d8d665807b852d9e02653.wav,1
5e2d8d7b5807b852d9e02654,./train/5e2d8d7b5807b852d9e02654.wav,1
5e2d8d955807b852d9e02655,./train/5e2d8d955807b852d9e02655.wav,5
5e2d8e205807b852d9e0265a,./train/5e2d8e205807b852d9e0265a.wav,3
5e2d8e455807b852d9e0265c,./train/5e2d8e455807b852d9e0265c.wav,3
5e2d8e5b5807b852d9e0265d,./train/5e2d8e5b5807b852d9e0265d.wav,3
5e2d8e745807b852d9e0265e,./train/5e2d8e745807b852d9e0265e.wav,4
5e2d8ee25807b852d9e02662,./train/5e2d8ee25807b852d9e02662.wav,2
5e2d8f0e5807b852d9e02664,./train/5e2d8f0e5807b852d9e02664.wav,2
5e2d8f245807b852d9e02665,./train/5e2d8f245807b852d9e02665.wav,4
5e2d8f385807b852d9e02666,./train/5e2d8f385807b852d9e02666.wav,1
5e2d90115807b852d9e0266b,./train/5e2d90115807b852d9e0266b.wav,5
5e2d90325807b852d9e0266c,./train/5e2d90325807b852d9e0266c.wav,5
5e2d91185807b852d9e02673,./train/5e2d91185807b852d9e02673.wav,1
5e2d912b5807b852d9e02674,./train/5e2d912b5807b852d9e02674.wav,5
5e2d91635807b852d9e02678,./train/5e2d91635807b852d9e02678.wav,1
5e2d92075807b852d9e0267d,./train/5e2d92075807b852d9e0267d.wav,5
5e2d92175807b852d9e0267e,./train/5e2d92175807b852d9e0267e.wav,5
5e2d926b5807b852d9e02685,./train/5e2d926b5807b852d9e02685.wav,5
5e2d92f55807b852d9e0268c,./train/5e2d92f55807b852d9e0268c.wav,5
5e2d93495807b852d9e02694,./train/5e2d93495807b852d9e02694.wav,5
5e2d93955807b852d9e0269a,./train/5e2d93955807b852d9e0269a.wav,5
5e2d943a5807b852d9e026a2,./train/5e2d943a5807b852d9e026a2.wav,5
5e2d94c65807b852d9e026b0,./train/5e2d94c65807b852d9e026b0.wav,5
5e2d94e45807b852d9e026b1,./train/5e2d94e45807b852d9e026b1.wav,5
5e2d956a5807b852d9e026b7,./train/5e2d956a5807b852d9e026b7.wav,1
5e2d959c5807b852d9e026ba,./train/5e2d959c5807b852d9e026ba.wav,1
5e2d95ad5807b852d9e026bb,./train/5e2d95ad5807b852d9e026bb.wav,1
5e2d95ca5807b852d9e026bc,./train/5e2d95ca5807b852d9e026bc.wav,1
5e2d963f5807b852d9e026c0,./train/5e2d963f5807b852d9e026c0.wav,1
5e2d96695807b852d9e026c3,./train/5e2d96695807b852d9e026c3.wav,5
5e2d96c35807b852d9e026cb,./train/5e2d96c35807b852d9e026cb.wav,1
5e2d96d65807b852d9e026cc,./train/5e2d96d65807b852d9e026cc.wav,5
5e2d97995807b852d9e026d5,./train/5e2d97995807b852d9e026d5.wav,1
5e2d97d95807b852d9e026d9,./train/5e2d97d95807b852d9e026d9.wav,1
5e2d98485807b852d9e026de,./train/5e2d98485807b852d9e026de.wav,3
5e2d98585807b852d9e026df,./train/5e2d98585807b852d9e026df.wav,5
5e2d98725807b852d9e026e0,./train/5e2d98725807b852d9e026e0.wav,3
5e2d988a5807b852d9e026e2,./train/5e2d988a5807b852d9e026e2.wav,5
5e2d99095807b852d9e026e9,./train/5e2d99095807b852d9e026e9.wav,2
5e2d99235807b852d9e026ea,./train/5e2d99235807b852d9e026ea.wav,2
5e2d99565807b852d9e026f0,./train/5e2d99565807b852d9e026f0.wav,2
5e2d999b5807b852d9e026f5,./train/5e2d999b5807b852d9e026f5.wav,5
5e2e47145807b852d9e027a7,./train/5e2e47145807b852d9e027a7.wav,5
5e2e475b5807b852d9e027a9,./train/5e2e475b5807b852d9e027a9.wav,5
5e2e477b5807b852d9e027aa,./train/5e2e477b5807b852d9e027aa.wav,5
5e2e48585807b852d9e027b5,./train/5e2e48585807b852d9e027b5.wav,1
5e2e48795807b852d9e027b7,./train/5e2e48795807b852d9e027b7.wav,1
5e2e48af5807b852d9e027bb,./train/5e2e48af5807b852d9e027bb.wav,1
5e2e4c035807b852d9e027d6,./train/5e2e4c035807b852d9e027d6.wav,5
5e2e4c1f5807b852d9e027d7,./train/5e2e4c1f5807b852d9e027d7.wav,5
5e2e4c3d5807b852d9e027d8,./train/5e2e4c3d5807b852d9e027d8.wav,5
5e2e4d985807b852d9e027dc,./train/5e2e4d985807b852d9e027dc.wav,1
5e2e4e2a5807b852d9e027df,./train/5e2e4e2a5807b852d9e027df.wav,1
5e2e4ff05807b852d9e027e7,./train/5e2e4ff05807b852d9e027e7.wav,5
5e2e500b5807b852d9e027e8,./train/5e2e500b5807b852d9e027e8.wav,4
5e2e50c35807b852d9e027ee,./train/5e2e50c35807b852d9e027ee.wav,5
5e2e50f25807b852d9e027ef,./train/5e2e50f25807b852d9e027ef.wav,5
5e2e51155807b852d9e027f0,./train/5e2e51155807b852d9e027f0.wav,5
5e2e512f5807b852d9e027f1,./train/5e2e512f5807b852d9e027f1.wav,5
5e2e52f35807b852d9e027f6,./train/5e2e52f35807b852d9e027f6.wav,5
5e2e53165807b852d9e027f7,./train/5e2e53165807b852d9e027f7.wav,5
5e2e538e5807b852d9e027f9,./train/5e2e538e5807b852d9e027f9.wav,5
5e2e53ae5807b852d9e027fa,./train/5e2e53ae5807b852d9e027fa.wav,5
5e2ebbc75807b852d9e0280e,./train/5e2ebbc75807b852d9e0280e.wav,5
5e2ebbe35807b852d9e0280f,./train/5e2ebbe35807b852d9e0280f.wav,5
5e2ebcea5807b852d9e0281a,./train/5e2ebcea5807b852d9e0281a.wav,5
5e2ebd045807b852d9e0281b,./train/5e2ebd045807b852d9e0281b.wav,1
5e2ec1305807b852d9e02844,./train/5e2ec1305807b852d9e02844.wav,1
5e2ec1455807b852d9e02845,./train/5e2ec1455807b852d9e02845.wav,1
5e2ec15e5807b852d9e02846,./train/5e2ec15e5807b852d9e02846.wav,1
